FlightID,RouteID,FlightNumber,DepartureTime,ArrivalTime
F6887,R3,FL6887,2019-03-03 04:00:00,2019-03-03 13:20:00
F6888,R2,FL6888,2019-05-24 08:25:00,2019-05-24 19:50:00
F6889,R1,FL6889,2019-06-03 21:10:00,2019-06-04 00:05:00
F6890,R1,FL6890,2019-03-18 16:55:00,2019-03-18 23:00:00
F6891,R2,FL6891,2019-04-01 06:55:00,2019-04-01 09:30:00
F6892,R1,FL6892,2019-04-15 09:30:00,2019-04-15 12:20:00
F6893,R3,FL6893,2019-06-03 10:55:00,2019-06-04 07:40:00
F6894,R2,FL6894,2019-05-24 16:30:00,2019-05-24 23:35:00
F6895,R3,FL6895,2019-06-03 06:00:00,2019-06-03 21:00:00
F6896,R2,FL6896,2019-05-01 20:00:00,2019-05-02 10:05:00
F6897,R3,FL6897,2019-05-21 19:45:00,2019-05-22 19:00:00
F6898,R3,FL6898,2019-03-06 04:00:00,2019-03-06 18:50:00
F6899,R3,FL6899,2019-06-06 16:40:00,2019-06-07 19:15:00
F6900,R3,FL6900,2019-06-06 10:00:00,2019-06-06 19:00:00
F6901,R1,FL6901,2019-06-18 11:10:00,2019-06-18 13:55:00
F6902,R1,FL6902,2019-03-01 14:05:00,2019-03-02 08:15:00
F6903,R4,FL6903,2019-03-03 07:05:00,2019-03-03 09:20:00
F6904,R2,FL6904,2019-05-12 18:55:00,2019-05-13 08:15:00
F6905,R3,FL6905,2019-06-01 11:40:00,2019-06-01 21:00:00
F6906,R2,FL6906,2019-04-01 20:30:00,2019-04-02 23:15:00
F6907,R1,FL6907,2019-04-01 18:55:00,2019-04-01 22:00:00
F6908,R2,FL6908,2019-04-06 11:30:00,2019-04-06 14:05:00
F6909,R2,FL6909,2019-03-15 14:15:00,2019-03-15 16:45:00
F6910,R3,FL6910,2019-03-03 09:10:00,2019-03-03 18:50:00
F6911,R2,FL6911,2019-04-09 15:05:00,2019-04-09 20:20:00
F6912,R1,FL6912,2019-05-01 07:00:00,2019-05-01 09:40:00
F6913,R3,FL6913,2019-06-12 20:40:00,2019-06-13 09:25:00
F6914,R1,FL6914,2019-04-18 17:00:00,2019-04-18 19:45:00
F6915,R3,FL6915,2019-05-27 23:05:00,2019-05-28 19:00:00
F6916,R2,FL6916,2019-05-06 09:50:00,2019-05-06 21:05:00
F6917,R2,FL6917,2019-06-06 09:35:00,2019-06-07 10:55:00
F6918,R1,FL6918,2019-03-03 22:20:00,2019-03-04 01:10:00
F6919,R1,FL6919,2019-03-24 09:35:00,2019-03-24 12:30:00
F6920,R4,FL6920,2019-06-15 13:15:00,2019-06-15 15:35:00
F6921,R2,FL6921,2019-05-01 18:55:00,2019-05-02 10:05:00
F6922,R3,FL6922,2019-06-27 16:55:00,2019-06-28 19:15:00
F6923,R3,FL6923,2019-06-01 07:05:00,2019-06-01 16:10:00
F6924,R1,FL6924,2019-05-06 09:45:00,2019-05-06 12:35:00
F6925,R2,FL6925,2019-05-09 10:00:00,2019-05-09 20:25:00
F6926,R1,FL6926,2019-03-24 06:55:00,2019-03-24 13:20:00
F6927,R2,FL6927,2019-04-01 16:50:00,2019-04-02 07:55:00
F6928,R3,FL6928,2019-05-09 05:30:00,2019-05-09 19:00:00
F6929,R3,FL6929,2019-06-12 09:00:00,2019-06-13 12:35:00
F6930,R2,FL6930,2019-06-12 19:20:00,2019-06-12 23:45:00
F6931,R3,FL6931,2019-06-03 07:55:00,2019-06-03 22:25:00
F6932,R1,FL6932,2019-03-03 08:00:00,2019-03-04 07:40:00
F6933,R2,FL6933,2019-05-18 14:35:00,2019-05-19 14:35:00
F6934,R3,FL6934,2019-03-27 15:05:00,2019-03-28 04:25:00
F6935,R1,FL6935,2019-04-09 19:30:00,2019-04-09 22:15:00
F6936,R5,FL6936,2019-06-27 08:45:00,2019-06-27 10:15:00
F6937,R1,FL6937,2019-03-24 04:00:00,2019-03-24 06:50:00
F6938,R3,FL6938,2019-05-21 17:30:00,2019-05-22 19:00:00
F6939,R2,FL6939,2019-06-12 07:35:00,2019-06-12 19:25:00
F6940,R3,FL6940,2019-06-01 15:00:00,2019-06-02 19:00:00
F6941,R1,FL6941,2019-03-12 05:45:00,2019-03-12 23:00:00
F6942,R3,FL6942,2019-06-15 09:00:00,2019-06-15 19:00:00
F6943,R4,FL6943,2019-05-12 19:35:00,2019-05-12 21:55:00
F6944,R1,FL6944,2019-05-09 13:20:00,2019-05-09 16:10:00
F6945,R2,FL6945,2019-06-09 16:50:00,2019-06-10 05:35:00
F6946,R3,FL6946,2019-03-06 16:00:00,2019-03-07 04:25:00
F6947,R2,FL6947,2019-06-01 04:40:00,2019-06-01 07:15:00
F6948,R3,FL6948,2019-05-27 10:55:00,2019-05-27 19:15:00
F6949,R4,FL6949,2019-06-24 11:35:00,2019-06-24 14:00:00
F6950,R3,FL6950,2019-06-03 10:20:00,2019-06-04 01:30:00
F6951,R3,FL6951,2019-03-09 16:45:00,2019-03-09 22:15:00
F6952,R3,FL6952,2019-05-21 09:30:00,2019-05-21 23:00:00
F6953,R2,FL6953,2019-06-09 15:10:00,2019-06-09 20:30:00
F6954,R3,FL6954,2019-03-21 21:00:00,2019-03-22 07:40:00
F6955,R3,FL6955,2019-05-21 19:30:00,2019-05-22 12:34:59
F6956,R3,FL6956,2019-05-09 10:00:00,2019-05-09 19:15:00
F6957,R2,FL6957,2019-05-24 08:25:00,2019-05-24 19:50:00
F6958,R2,FL6958,2019-03-06 19:35:00,2019-03-06 22:05:00
F6959,R2,FL6959,2019-05-15 09:35:00,2019-05-15 22:05:00
F6960,R2,FL6960,2019-05-21 09:35:00,2019-05-22 14:25:00
F6961,R1,FL6961,2019-03-03 20:00:00,2019-03-03 22:55:00
F6962,R3,FL6962,2019-06-15 10:00:00,2019-06-15 19:15:00
F6963,R2,FL6963,2019-03-24 19:45:00,2019-03-25 20:40:00
F6964,R2,FL6964,2019-05-01 19:35:00,2019-05-01 23:15:00
F6965,R3,FL6965,2019-05-09 16:00:00,2019-05-10 01:30:00
F6966,R3,FL6966,2019-06-27 08:00:00,2019-06-27 19:00:00
F6967,R2,FL6967,2019-06-09 09:35:00,2019-06-09 12:20:00
F6968,R3,FL6968,2019-06-27 11:30:00,2019-06-28 12:35:00
F6969,R3,FL6969,2019-06-15 13:00:00,2019-06-16 12:35:00
F6970,R5,FL6970,2019-06-09 16:55:00,2019-06-09 18:25:00
F6971,R3,FL6971,2019-05-27 17:30:00,2019-05-28 12:35:00
F6972,R3,FL6972,2019-06-21 11:00:00,2019-06-21 14:15:00
F6973,R3,FL6973,2019-06-27 13:25:00,2019-06-28 19:00:00
F6974,R2,FL6974,2019-03-24 09:10:00,2019-03-25 07:55:00
F6975,R2,FL6975,2019-05-24 09:25:00,2019-05-25 13:45:00
F6976,R2,FL6976,2019-06-03 09:35:00,2019-06-03 12:10:00
F6977,R4,FL6977,2019-03-09 17:45:00,2019-03-09 20:05:00
F6978,R2,FL6978,2019-05-27 17:10:00,2019-05-27 19:40:00
F6979,R2,FL6979,2019-06-01 17:15:00,2019-06-01 19:50:00
F6980,R1,FL6980,2019-04-15 21:05:00,2019-04-15 23:55:00
F6981,R5,FL6981,2019-03-12 09:15:00,2019-03-13 09:15:00
F6982,R1,FL6982,2019-04-03 21:05:00,2019-04-03 23:55:00
F6983,R3,FL6983,2019-06-03 10:35:00,2019-06-03 19:14:59
F6984,R3,FL6984,2019-05-21 05:10:00,2019-05-21 08:00:00
F6985,R2,FL6985,2019-04-01 20:00:00,2019-04-02 12:00:00
F6986,R3,FL6986,2019-06-09 09:35:00,2019-06-10 04:25:00
F6987,R3,FL6987,2019-06-12 14:35:00,2019-06-13 12:35:00
F6988,R3,FL6988,2019-03-21 10:45:00,2019-03-22 18:50:00
F6989,R3,FL6989,2019-06-12 12:30:00,2019-06-13 09:25:00
F6990,R2,FL6990,2019-05-15 08:10:00,2019-05-15 13:00:00
F6991,R1,FL6991,2019-06-18 09:30:00,2019-06-18 12:20:00
F6992,R3,FL6992,2019-05-09 12:50:00,2019-05-10 01:30:00
F6993,R3,FL6993,2019-05-18 19:10:00,2019-05-19 19:00:00
F6994,R2,FL6994,2019-05-09 08:20:00,2019-05-09 23:15:00
F6995,R5,FL6995,2019-03-12 21:05:00,2019-03-12 22:25:00
F6996,R3,FL6996,2019-05-27 19:30:00,2019-05-28 12:34:59
F6997,R5,FL6997,2019-05-21 15:00:00,2019-05-21 16:25:00
F6998,R2,FL6998,2019-03-24 19:45:00,2019-03-25 22:35:00
F6999,R2,FL6999,2019-06-06 06:55:00,2019-06-06 09:30:00
F7000,R1,FL7000,2019-05-15 19:50:00,2019-05-15 22:50:00
F7001,R3,FL7001,2019-06-15 22:00:00,2019-06-16 19:15:00
F7002,R2,FL7002,2019-03-24 12:00:00,2019-03-25 23:15:00
F7003,R3,FL7003,2019-06-03 11:30:00,2019-06-03 19:00:00
F7004,R1,FL7004,2019-04-15 11:10:00,2019-04-15 14:05:00
F7005,R1,FL7005,2019-03-24 13:00:00,2019-03-24 15:50:00
F7006,R3,FL7006,2019-06-15 05:05:00,2019-06-15 12:10:00
F7007,R3,FL7007,2019-05-21 08:45:00,2019-05-21 21:00:00
F7008,R1,FL7008,2019-06-03 09:30:00,2019-06-03 12:20:00
F7009,R4,FL7009,2019-05-15 17:45:00,2019-05-15 20:05:00
F7010,R5,FL7010,2019-03-18 02:55:00,2019-03-18 04:25:00
F7011,R2,FL7011,2019-05-24 09:25:00,2019-05-25 07:55:00
F7012,R3,FL7012,2019-06-06 10:55:00,2019-06-06 19:15:00
F7013,R2,FL7013,2019-06-24 22:20:00,2019-06-25 00:40:00
F7014,R2,FL7014,2019-05-15 17:00:00,2019-05-15 23:25:00
F7015,R2,FL7015,2019-06-06 14:30:00,2019-06-07 08:55:00
F7016,R3,FL7016,2019-06-06 07:05:00,2019-06-06 22:30:00
F7017,R3,FL7017,2019-06-09 07:05:00,2019-06-10 04:25:00
F7018,R3,FL7018,2019-03-27 19:10:00,2019-03-28 04:25:00
F7019,R2,FL7019,2019-06-09 22:20:00,2019-06-10 00:40:00
F7020,R3,FL7020,2019-03-27 07:05:00,2019-03-27 13:20:00
F7021,R2,FL7021,2019-06-06 09:35:00,2019-06-06 12:10:00
F7022,R3,FL7022,2019-06-06 10:20:00,2019-06-06 21:00:00
F7023,R3,FL7023,2019-06-15 07:05:00,2019-06-15 21:00:00
F7024,R5,FL7024,2019-05-12 07:05:00,2019-05-12 08:30:00
F7025,R2,FL7025,2019-03-21 09:35:00,2019-03-21 12:20:00
F7026,R4,FL7026,2019-05-01 05:15:00,2019-05-01 07:40:00
F7027,R1,FL7027,2019-04-27 01:30:00,2019-04-27 04:15:00
F7028,R1,FL7028,2019-06-18 17:45:00,2019-06-18 20:45:00
F7029,R2,FL7029,2019-05-18 15:15:00,2019-05-18 17:45:00
F7030,R2,FL7030,2019-05-18 05:45:00,2019-05-19 08:15:00
F7031,R3,FL7031,2019-05-21 06:40:00,2019-05-21 21:00:00
F7032,R2,FL7032,2019-05-12 09:50:00,2019-05-12 23:15:00
F7033,R1,FL7033,2019-03-12 22:55:00,2019-03-13 07:40:00
F7034,R3,FL7034,2019-03-09 06:40:00,2019-03-09 12:00:00
F7035,R3,FL7035,2019-05-21 23:30:00,2019-05-22 04:35:00
F7036,R1,FL7036,2019-06-01 06:00:00,2019-06-01 08:45:00
F7037,R3,FL7037,2019-06-09 11:00:00,2019-06-09 14:15:00
F7038,R3,FL7038,2019-03-21 16:00:00,2019-03-22 18:50:00
F7039,R3,FL7039,2019-06-06 09:45:00,2019-06-06 22:30:00
F7040,R5,FL7040,2019-06-21 13:55:00,2019-06-21 15:25:00
F7041,R2,FL7041,2019-03-09 15:20:00,2019-03-09 17:55:00
F7042,R1,FL7042,2019-05-01 18:25:00,2019-05-01 21:20:00
F7043,R2,FL7043,2019-04-06 17:10:00,2019-04-06 19:40:00
F7044,R3,FL7044,2019-06-03 09:40:00,2019-06-03 19:00:00
F7045,R3,FL7045,2019-06-09 02:15:00,2019-06-10 04:25:00
F7046,R5,FL7046,2019-03-27 21:05:00,2019-03-27 22:25:00
F7047,R1,FL7047,2019-03-06 08:00:00,2019-03-06 15:15:00
F7048,R2,FL7048,2019-04-06 20:20:00,2019-04-06 22:55:00
F7049,R3,FL7049,2019-06-06 14:25:00,2019-06-06 19:35:00
F7050,R3,FL7050,2019-03-21 13:00:00,2019-03-21 19:15:00
F7051,R3,FL7051,2019-03-21 10:45:00,2019-03-21 18:50:00
F7052,R3,FL7052,2019-06-27 06:50:00,2019-06-27 16:10:00
F7053,R3,FL7053,2019-06-03 20:55:00,2019-06-04 04:25:00
F7054,R3,FL7054,2019-03-27 11:30:00,2019-03-27 19:15:00
F7055,R1,FL7055,2019-06-09 09:45:00,2019-06-09 12:35:00
F7056,R3,FL7056,2019-04-21 02:00:00,2019-04-21 07:45:00
F7057,R3,FL7057,2019-06-15 07:05:00,2019-06-15 19:15:00
F7058,R3,FL7058,2019-03-06 06:40:00,2019-03-06 13:20:00
F7059,R1,FL7059,2019-04-09 23:55:00,2019-04-10 02:45:00
F7060,R2,FL7060,2019-05-12 20:25:00,2019-05-13 23:35:00
F7061,R2,FL7061,2019-06-09 11:15:00,2019-06-09 18:30:00
F7062,R3,FL7062,2019-05-21 15:10:00,2019-05-21 20:50:00
F7063,R3,FL7063,2019-06-09 22:50:00,2019-06-10 12:35:00
F7064,R2,FL7064,2019-06-09 21:10:00,2019-06-10 18:15:00
F7065,R2,FL7065,2019-05-15 16:30:00,2019-05-15 23:35:00
F7066,R3,FL7066,2019-05-27 14:25:00,2019-05-27 17:40:00
F7067,R1,FL7067,2019-04-18 13:00:00,2019-04-18 15:50:00
F7068,R2,FL7068,2019-05-12 21:10:00,2019-05-13 16:20:00
F7069,R3,FL7069,2019-06-06 11:30:00,2019-06-07 01:30:00
F7070,R3,FL7070,2019-06-09 18:45:00,2019-06-10 19:15:00
F7071,R2,FL7071,2019-05-27 17:15:00,2019-05-27 19:50:00
F7072,R1,FL7072,2019-03-09 06:40:00,2019-03-09 21:55:00
F7073,R4,FL7073,2019-05-01 19:35:00,2019-05-01 21:55:00
F7074,R1,FL7074,2019-05-06 22:10:00,2019-05-07 01:00:00
F7075,R3,FL7075,2019-05-27 07:05:00,2019-05-27 19:00:00
F7076,R2,FL7076,2019-05-18 16:30:00,2019-05-19 12:00:00
F7077,R3,FL7077,2019-06-01 10:20:00,2019-06-01 19:14:59
F7078,R2,FL7078,2019-04-01 21:10:00,2019-04-02 09:20:00
F7079,R1,FL7079,2019-05-06 06:10:00,2019-05-06 08:55:00
F7080,R3,FL7080,2019-03-21 18:25:00,2019-03-22 18:50:00
F7081,R1,FL7081,2019-04-18 21:00:00,2019-04-18 23:50:00
F7082,R3,FL7082,2019-03-03 23:05:00,2019-03-04 18:50:00
F7083,R3,FL7083,2019-05-21 10:00:00,2019-05-21 19:15:00
F7084,R5,FL7084,2019-05-15 10:20:00,2019-05-15 11:50:00
F7085,R1,FL7085,2019-06-06 23:30:00,2019-06-07 02:20:00
F7086,R2,FL7086,2019-03-18 20:25:00,2019-03-18 23:05:00
F7087,R3,FL7087,2019-05-21 22:50:00,2019-05-22 19:00:00
F7088,R3,FL7088,2019-03-27 09:00:00,2019-03-27 18:50:00
F7089,R3,FL7089,2019-05-09 09:40:00,2019-05-10 04:25:00
F7090,R4,FL7090,2019-06-03 17:45:00,2019-06-03 20:05:00
F7091,R1,FL7091,2019-03-03 06:10:00,2019-03-03 08:55:00
F7092,R3,FL7092,2019-06-06 22:50:00,2019-06-07 04:25:00
F7093,R2,FL7093,2019-04-24 06:55:00,2019-04-24 09:30:00
F7094,R3,FL7094,2019-03-21 11:40:00,2019-03-21 19:15:00
F7095,R3,FL7095,2019-03-27 06:00:00,2019-03-27 13:20:00
F7096,R2,FL7096,2019-05-09 06:30:00,2019-05-09 12:00:00
F7097,R5,FL7097,2019-05-06 02:55:00,2019-05-06 04:20:00
F7098,R1,FL7098,2019-05-18 01:30:00,2019-05-18 04:15:00
F7099,R2,FL7099,2019-04-09 09:00:00,2019-04-09 11:25:00
F7100,R3,FL7100,2019-06-24 17:40:00,2019-06-24 23:00:00
F7101,R2,FL7101,2019-05-18 09:25:00,2019-05-19 17:20:00
F7102,R3,FL7102,2019-05-27 17:50:00,2019-05-28 01:30:00
F7103,R2,FL7103,2019-05-15 09:25:00,2019-05-16 13:45:00
F7104,R2,FL7104,2019-05-06 05:50:00,2019-05-06 13:15:00
F7105,R3,FL7105,2019-05-15 22:00:00,2019-05-16 19:15:00
F7106,R2,FL7106,2019-05-21 19:00:00,2019-05-22 11:04:59
F7107,R1,FL7107,2019-04-06 05:55:00,2019-04-06 08:35:00
F7108,R2,FL7108,2019-06-06 12:00:00,2019-06-06 21:50:00
F7109,R1,FL7109,2019-06-21 10:00:00,2019-06-21 12:45:00
F7110,R3,FL7110,2019-06-01 06:45:00,2019-06-02 04:25:00
F7111,R1,FL7111,2019-03-24 07:45:00,2019-03-24 10:40:00
F7112,R3,FL7112,2019-05-15 10:00:00,2019-05-15 21:00:00
F7113,R2,FL7113,2019-05-18 17:00:00,2019-05-19 14:25:00
F7114,R1,FL7114,2019-06-21 13:20:00,2019-06-21 16:10:00
F7115,R2,FL7115,2019-04-01 18:55:00,2019-04-02 23:35:00
F7116,R3,FL7116,2019-03-21 06:40:00,2019-03-21 21:00:00
F7117,R2,FL7117,2019-05-01 08:25:00,2019-05-02 04:40:00
F7118,R3,FL7118,2019-06-24 07:05:00,2019-06-24 19:15:00
F7119,R3,FL7119,2019-06-27 20:45:00,2019-06-28 07:10:00
F7120,R3,FL7120,2019-06-06 05:30:00,2019-06-06 19:00:00
F7121,R3,FL7121,2019-03-03 14:10:00,2019-03-03 19:20:00
F7122,R3,FL7122,2019-04-27 10:35:00,2019-04-27 19:35:00
F7123,R1,FL7123,2019-04-12 11:10:00,2019-04-12 14:05:00
F7124,R3,FL7124,2019-06-12 10:00:00,2019-06-12 21:00:00
F7125,R3,FL7125,2019-03-21 12:55:00,2019-03-22 19:15:00
F7126,R1,FL7126,2019-05-01 04:55:00,2019-05-01 07:45:00
F7127,R1,FL7127,2019-03-18 05:45:00,2019-03-18 10:25:00
F7128,R3,FL7128,2019-06-09 09:00:00,2019-06-10 12:35:00
F7129,R3,FL7129,2019-05-21 06:00:00,2019-05-21 09:10:00
F7130,R1,FL7130,2019-06-15 10:30:00,2019-06-15 13:20:00
F7131,R2,FL7131,2019-05-12 16:45:00,2019-05-13 21:05:00
F7132,R2,FL7132,2019-05-12 08:25:00,2019-05-13 08:15:00
F7133,R3,FL7133,2019-03-27 20:40:00,2019-03-28 09:25:00
F7134,R3,FL7134,2019-06-24 14:35:00,2019-06-25 12:35:00
F7135,R3,FL7135,2019-05-15 06:50:00,2019-05-15 12:10:00
F7136,R1,FL7136,2019-04-09 07:45:00,2019-04-09 10:40:00
F7137,R3,FL7137,2019-06-01 19:30:00,2019-06-02 04:24:59
F7138,R1,FL7138,2019-03-01 21:20:00,2019-03-02 00:15:00
F7139,R2,FL7139,2019-03-24 08:15:00,2019-03-24 13:00:00
F7140,R3,FL7140,2019-03-09 13:15:00,2019-03-09 21:20:00
F7141,R1,FL7141,2019-05-21 08:30:00,2019-05-21 11:20:00
F7142,R3,FL7142,2019-04-21 10:35:00,2019-04-21 19:35:00
F7143,R1,FL7143,2019-05-15 09:30:00,2019-05-15 12:20:00
F7144,R3,FL7144,2019-06-12 09:45:00,2019-06-13 09:25:00
F7145,R2,FL7145,2019-04-09 22:20:00,2019-04-10 00:40:00
F7146,R2,FL7146,2019-04-24 19:55:00,2019-04-24 22:25:00
F7147,R1,FL7147,2019-03-18 16:55:00,2019-03-19 10:25:00
F7148,R3,FL7148,2019-05-15 07:30:00,2019-05-15 19:00:00
F7149,R1,FL7149,2019-03-15 07:00:00,2019-03-15 09:40:00
F7150,R1,FL7150,2019-03-12 22:55:00,2019-03-13 15:14:59
F7151,R3,FL7151,2019-06-27 07:10:00,2019-06-27 22:30:00
F7152,R5,FL7152,2019-03-24 07:10:00,2019-03-24 08:35:00
F7153,R2,FL7153,2019-04-01 17:30:00,2019-04-02 08:55:00
F7154,R1,FL7154,2019-05-01 13:20:00,2019-05-01 16:10:00
F7155,R1,FL7155,2019-04-09 17:45:00,2019-04-09 20:45:00
F7156,R3,FL7156,2019-06-03 02:15:00,2019-06-03 19:00:00
F7157,R2,FL7157,2019-05-18 14:05:00,2019-05-19 08:15:00
F7158,R3,FL7158,2019-06-01 08:00:00,2019-06-01 19:15:00
F7159,R3,FL7159,2019-06-03 07:00:00,2019-06-03 19:00:00
F7160,R2,FL7160,2019-05-01 09:35:00,2019-05-01 21:05:00
F7161,R3,FL7161,2019-04-24 14:10:00,2019-04-24 17:10:00
F7162,R2,FL7162,2019-06-09 19:35:00,2019-06-09 23:15:00
F7163,R2,FL7163,2019-06-24 04:40:00,2019-06-24 07:15:00
F7164,R3,FL7164,2019-05-01 22:00:00,2019-05-02 19:15:00
F7165,R3,FL7165,2019-03-27 08:00:00,2019-03-27 18:50:00
F7166,R1,FL7166,2019-05-12 07:10:00,2019-05-12 10:10:00
F7167,R3,FL7167,2019-06-12 09:15:00,2019-06-13 01:30:00
F7168,R1,FL7168,2019-03-06 14:05:00,2019-03-07 07:39:59
F7169,R3,FL7169,2019-03-09 16:00:00,2019-03-10 01:35:00
F7170,R3,FL7170,2019-06-12 10:35:00,2019-06-12 19:35:00
F7171,R3,FL7171,2019-05-27 02:15:00,2019-05-27 12:35:00
F7172,R2,FL7172,2019-06-15 22:15:00,2019-06-16 00:50:00
F7173,R1,FL7173,2019-03-12 22:55:00,2019-03-13 16:10:00
F7174,R1,FL7174,2019-05-01 15:15:00,2019-05-01 18:10:00
F7175,R4,FL7175,2019-06-03 09:45:00,2019-06-03 12:00:00
F7176,R2,FL7176,2019-05-21 10:00:00,2019-05-22 05:25:00
F7177,R3,FL7177,2019-06-24 09:15:00,2019-06-25 01:30:00
F7178,R3,FL7178,2019-05-15 23:30:00,2019-05-16 04:35:00
F7179,R2,FL7179,2019-04-03 06:55:00,2019-04-03 09:30:00
F7180,R2,FL7180,2019-03-24 06:30:00,2019-03-24 23:25:00
F7181,R3,FL7181,2019-06-06 19:45:00,2019-06-07 04:24:59
F7182,R2,FL7182,2019-06-12 20:25:00,2019-06-13 18:00:00
F7183,R3,FL7183,2019-06-15 07:00:00,2019-06-15 12:55:00
F7184,R3,FL7184,2019-06-24 05:30:00,2019-06-24 19:00:00
F7185,R3,FL7185,2019-05-27 16:00:00,2019-05-28 01:30:00
F7186,R3,FL7186,2019-05-27 23:05:00,2019-05-28 19:00:00
F7187,R1,FL7187,2019-06-06 10:00:00,2019-06-06 12:45:00
F7188,R2,FL7188,2019-05-24 20:00:00,2019-05-25 19:50:00
F7189,R2,FL7189,2019-03-24 19:45:00,2019-03-25 16:20:00
F7190,R5,FL7190,2019-03-12 06:00:00,2019-03-13 19:25:00
F7191,R2,FL7191,2019-06-15 22:50:00,2019-06-16 01:20:00
F7192,R1,FL7192,2019-05-18 22:10:00,2019-05-19 01:00:00
F7193,R2,FL7193,2019-05-01 16:30:00,2019-05-02 08:15:00
F7194,R2,FL7194,2019-05-24 20:00:00,2019-05-25 10:05:00
F7195,R2,FL7195,2019-04-01 14:15:00,2019-04-01 16:45:00
F7196,R2,FL7196,2019-05-06 09:35:00,2019-05-06 17:59:59
F7197,R3,FL7197,2019-03-06 08:25:00,2019-03-06 15:30:00
F7198,R3,FL7198,2019-06-24 14:00:00,2019-06-25 01:30:00
F7199,R3,FL7199,2019-05-09 19:45:00,2019-05-10 19:00:00
F7200,R2,FL7200,2019-03-24 13:55:00,2019-03-24 19:40:00
F7201,R5,FL7201,2019-05-01 22:45:00,2019-05-02 00:15:00
F7202,R3,FL7202,2019-06-03 07:05:00,2019-06-03 12:35:00
F7203,R2,FL7203,2019-04-01 15:30:00,2019-04-01 18:05:00
F7204,R3,FL7204,2019-04-03 07:00:00,2019-04-03 12:55:00
F7205,R3,FL7205,2019-03-03 02:15:00,2019-03-03 13:20:00
F7206,R1,FL7206,2019-03-03 11:05:00,2019-03-03 22:45:00
F7207,R3,FL7207,2019-06-12 11:00:00,2019-06-12 14:15:00
F7208,R1,FL7208,2019-05-15 18:55:00,2019-05-15 22:00:00
F7209,R5,FL7209,2019-03-06 09:15:00,2019-03-07 09:15:00
F7210,R2,FL7210,2019-05-01 16:30:00,2019-05-02 10:04:59
F7211,R2,FL7211,2019-05-18 05:45:00,2019-05-19 04:40:00
F7212,R1,FL7212,2019-05-18 05:55:00,2019-05-18 08:35:00
F7213,R3,FL7213,2019-03-27 06:00:00,2019-03-27 21:00:00
F7214,R5,FL7214,2019-03-21 06:20:00,2019-03-21 07:40:00
F7215,R2,FL7215,2019-06-09 17:35:00,2019-06-09 22:15:00
F7216,R3,FL7216,2019-05-27 19:30:00,2019-05-28 04:24:59
F7217,R2,FL7217,2019-05-09 17:00:00,2019-05-10 09:04:59
F7218,R3,FL7218,2019-06-24 18:45:00,2019-06-25 19:15:00
F7219,R2,FL7219,2019-04-01 22:20:00,2019-04-02 00:40:00
F7220,R3,FL7220,2019-05-06 10:20:00,2019-05-06 18:59:59
F7221,R2,FL7221,2019-05-18 09:20:00,2019-05-18 14:15:00
F7222,R2,FL7222,2019-06-06 21:10:00,2019-06-07 10:05:00
F7223,R5,FL7223,2019-03-03 09:10:00,2019-03-03 10:40:00
F7224,R2,FL7224,2019-06-06 09:35:00,2019-06-06 22:05:00
F7225,R1,FL7225,2019-04-18 17:00:00,2019-04-18 19:35:00
F7226,R2,FL7226,2019-05-06 17:00:00,2019-05-07 10:55:00
F7227,R3,FL7227,2019-03-21 18:15:00,2019-03-22 18:50:00
F7228,R3,FL7228,2019-06-03 20:55:00,2019-06-04 04:25:00
F7229,R1,FL7229,2019-05-03 15:15:00,2019-05-03 18:10:00
F7230,R3,FL7230,2019-06-01 22:00:00,2019-06-02 19:15:00
F7231,R2,FL7231,2019-04-01 22:50:00,2019-04-02 01:20:00
F7232,R1,FL7232,2019-04-18 16:55:00,2019-04-18 19:55:00
F7233,R3,FL7233,2019-03-21 05:30:00,2019-03-22 18:50:00
F7234,R3,FL7234,2019-03-03 19:45:00,2019-03-04 19:15:00
F7235,R2,FL7235,2019-04-01 10:00:00,2019-04-01 23:15:00
F7236,R3,FL7236,2019-03-15 14:55:00,2019-03-15 17:50:00
F7237,R3,FL7237,2019-03-27 09:00:00,2019-03-27 18:50:00
F7238,R1,FL7238,2019-05-24 22:10:00,2019-05-25 01:00:00
F7239,R5,FL7239,2019-03-21 19:35:00,2019-03-21 21:05:00
F7240,R5,FL7240,2019-03-24 19:30:00,2019-03-24 20:45:00
F7241,R3,FL7241,2019-06-24 21:25:00,2019-06-25 19:00:00
F7242,R1,FL7242,2019-05-09 08:30:00,2019-05-09 11:20:00
F7243,R2,FL7243,2019-06-12 14:05:00,2019-06-12 20:45:00
F7244,R2,FL7244,2019-05-06 09:50:00,2019-05-06 23:15:00
F7245,R3,FL7245,2019-03-06 09:00:00,2019-03-06 19:15:00
F7246,R3,FL7246,2019-06-09 03:50:00,2019-06-09 19:00:00
F7247,R2,FL7247,2019-03-24 07:00:00,2019-03-25 01:20:00
F7248,R4,FL7248,2019-06-03 08:20:00,2019-06-03 10:35:00
F7249,R3,FL7249,2019-04-01 10:00:00,2019-04-02 12:35:00
F7250,R3,FL7250,2019-06-01 05:15:00,2019-06-02 07:40:00
F7251,R3,FL7251,2019-06-24 13:00:00,2019-06-24 19:15:00
F7252,R1,FL7252,2019-03-03 21:20:00,2019-03-04 00:15:00
F7253,R2,FL7253,2019-05-24 18:55:00,2019-05-25 08:15:00
