FlightID,BookingDate,TravelDate,FareAmount
F6213,2019-04-22,2019-05-21,9627
F6214,2019-03-17,2019-04-03,4757
F6215,2019-04-26,2019-05-24,14571
F6216,2019-03-17,2019-04-01,5162
F6217,2019-04-24,2019-05-18,10844
F6218,2019-02-22,2019-03-21,3815
F6219,2019-02-26,2019-03-06,17261
F6220,2019-02-12,2019-03-06,16736
F6221,2019-06-08,2019-06-21,3841
F6222,2019-05-02,2019-05-24,10844
F6223,2019-03-19,2019-03-21,6838
F6224,2019-04-16,2019-05-12,6612
F6225,2019-02-27,2019-03-09,8851
F6226,2019-02-08,2019-03-06,12395
F6227,2019-06-07,2019-06-24,4282
F6228,2019-05-11,2019-05-21,14781
F6229,2019-05-23,2019-06-12,9646
F6230,2019-05-04,2019-05-27,6628
F6231,2019-06-17,2019-06-18,4668
F6232,2019-02-13,2019-03-06,16863
F6233,2019-05-17,2019-06-09,12192
F6234,2019-03-02,2019-03-21,12719
F6235,2019-05-13,2019-05-21,12898
F6236,2019-05-13,2019-06-03,10262
F6237,2019-05-08,2019-05-24,7804
F6238,2019-04-09,2019-04-18,4174
F6239,2019-06-23,2019-06-27,2227
F6240,2019-03-11,2019-03-18,11087
F6241,2019-03-01,2019-03-21,11667
F6242,2019-03-02,2019-03-06,7931
F6243,2019-05-16,2019-06-12,5277
F6244,2019-06-06,2019-06-12,13626
F6245,2019-04-20,2019-05-18,12373
F6246,2019-03-08,2019-03-24,10031
F6247,2019-04-21,2019-05-12,10844
F6248,2019-05-02,2019-05-09,6591
F6249,2019-03-30,2019-04-01,5406
F6250,2019-05-06,2019-05-15,10844
F6251,2019-05-23,2019-05-27,2017
F6252,2019-04-30,2019-05-09,12373
F6253,2019-06-03,2019-06-06,8669
F6254,2019-03-22,2019-03-27,6151
F6255,2019-04-21,2019-05-18,10348
F6256,2019-02-28,2019-03-24,8016
F6257,2019-05-26,2019-06-12,4823
F6258,2019-05-14,2019-05-21,5510
F6259,2019-03-07,2019-03-18,3100
F6260,2019-05-28,2019-06-27,10262
F6261,2019-05-30,2019-06-01,14714
F6262,2019-05-21,2019-06-15,10262
F6263,2019-05-24,2019-06-18,6961
F6264,2019-04-27,2019-05-27,6206
F6265,2019-03-02,2019-03-15,7904
F6266,2019-06-11,2019-06-27,12819
F6267,2019-05-24,2019-06-15,10262
F6268,2019-03-29,2019-04-21,4591
F6269,2019-06-07,2019-06-24,10368
F6270,2019-05-04,2019-05-09,11142
F6271,2019-03-10,2019-04-06,4729
F6272,2019-04-09,2019-05-09,9424
F6273,2019-02-23,2019-03-06,15136
F6274,2019-04-27,2019-05-18,12199
F6275,2019-05-19,2019-06-12,10262
F6276,2019-03-21,2019-04-03,4729
F6277,2019-05-12,2019-06-09,3841
F6278,2019-04-23,2019-05-18,14388
F6279,2019-06-22,2019-06-27,2754
F6280,2019-02-12,2019-03-03,12358
F6281,2019-04-21,2019-05-15,6117
F6282,2019-05-11,2019-05-24,15129
F6283,2019-04-26,2019-05-15,14388
F6284,2019-05-28,2019-06-24,7480
F6285,2019-06-15,2019-06-27,10791
F6286,2019-02-25,2019-03-27,12452
F6287,2019-05-05,2019-05-21,4226
F6288,2019-04-05,2019-04-15,5403
F6289,2019-05-13,2019-06-01,9646
F6290,2019-05-24,2019-06-03,4282
F6291,2019-02-28,2019-03-27,7845
F6292,2019-02-20,2019-03-21,3384
F6293,2019-04-30,2019-05-06,4823
F6294,2019-05-18,2019-06-15,3597
F6295,2019-05-23,2019-06-15,13587
F6296,2019-02-10,2019-03-03,13474
F6297,2019-02-23,2019-03-21,3384
F6298,2019-04-27,2019-05-27,15129
F6299,2019-04-26,2019-05-21,8586
F6300,2019-05-30,2019-06-09,4591
F6301,2019-06-22,2019-06-27,13882
F6302,2019-02-28,2019-03-03,18286
F6303,2019-04-27,2019-05-15,5192
F6304,2019-06-26,2019-06-27,11118
F6305,2019-02-22,2019-03-03,14871
F6306,2019-05-01,2019-05-24,15107
F6307,2019-06-03,2019-06-12,8669
F6308,2019-03-12,2019-04-01,5171
F6309,2019-05-15,2019-06-12,8529
F6310,2019-03-01,2019-03-27,7438
F6311,2019-06-04,2019-06-09,6206
F6312,2019-06-03,2019-06-09,7171
F6313,2019-05-21,2019-06-09,14151
F6314,2019-05-30,2019-06-09,14939
F6315,2019-02-04,2019-03-01,25735
F6316,2019-05-21,2019-06-12,13882
F6317,2019-05-17,2019-05-18,9555
F6318,2019-04-14,2019-04-27,4804
F6319,2019-03-12,2019-03-15,6627
F6320,2019-05-05,2019-05-12,8586
F6321,2019-04-28,2019-05-09,4804
F6322,2019-02-01,2019-03-01,17135
F6323,2019-04-24,2019-05-09,15554
F6324,2019-05-05,2019-05-27,6838
F6325,2019-02-09,2019-03-03,8258
F6326,2019-03-03,2019-03-06,8213
F6327,2019-05-19,2019-06-06,12192
F6328,2019-05-28,2019-06-03,14848
F6329,2019-03-02,2019-03-21,4148
F6330,2019-05-25,2019-06-06,10844
F6331,2019-04-27,2019-05-18,10844
F6332,2019-06-08,2019-06-24,6795
F6333,2019-04-15,2019-05-15,14781
F6334,2019-06-09,2019-06-27,6582
F6335,2019-03-26,2019-04-24,3919
F6336,2019-06-25,2019-06-27,9646
F6337,2019-02-10,2019-03-01,7744
F6338,2019-05-12,2019-06-06,11733
F6339,2019-06-07,2019-06-15,10262
F6340,2019-02-10,2019-03-12,17524
F6341,2019-02-18,2019-03-09,3603
F6342,2019-05-11,2019-05-18,7564
F6343,2019-05-31,2019-06-09,7005
F6344,2019-02-14,2019-03-03,14871
F6345,2019-04-13,2019-04-18,4282
F6346,2019-05-24,2019-05-27,15129
F6347,2019-06-20,2019-06-24,6752
F6348,2019-04-23,2019-05-21,6094
F6349,2019-04-17,2019-05-01,3175
F6350,2019-05-29,2019-06-27,8266
F6351,2019-03-27,2019-04-12,6722
F6352,2019-06-14,2019-06-24,3873
F6353,2019-03-29,2019-04-03,2575
F6354,2019-04-24,2019-05-21,7787
F6355,2019-03-02,2019-03-03,9257
F6356,2019-04-27,2019-05-12,4030
F6357,2019-04-05,2019-05-03,4991
F6358,2019-02-21,2019-03-21,9861
F6359,2019-02-24,2019-03-15,10406
F6360,2019-05-26,2019-06-09,7229
F6361,2019-04-17,2019-05-15,7670
F6362,2019-06-07,2019-06-24,14300
F6363,2019-04-25,2019-05-15,8452
F6364,2019-03-07,2019-04-06,3873
F6365,2019-05-26,2019-06-09,6853
F6366,2019-03-12,2019-04-06,7229
F6367,2019-04-09,2019-04-15,7229
F6368,2019-05-18,2019-06-03,14714
F6369,2019-06-01,2019-06-12,4804
F6370,2019-04-17,2019-05-09,11465
F6371,2019-03-24,2019-04-21,4591
F6372,2019-05-13,2019-06-09,6628
F6373,2019-02-20,2019-03-06,8025
F6374,2019-05-15,2019-06-12,6152
F6375,2019-03-22,2019-04-03,3943
F6376,2019-05-16,2019-06-06,9187
F6377,2019-04-21,2019-05-21,9187
F6378,2019-04-10,2019-05-01,15164
F6379,2019-02-28,2019-03-06,10276
F6380,2019-05-17,2019-06-01,12192
F6381,2019-03-11,2019-03-24,5554
F6382,2019-03-11,2019-03-27,6377
F6383,2019-02-26,2019-03-21,6232
F6384,2019-04-17,2019-05-09,6496
F6385,2019-06-11,2019-06-24,4823
F6386,2019-06-05,2019-06-06,6116
F6387,2019-04-11,2019-05-09,7757
F6388,2019-05-17,2019-05-21,8266
F6389,2019-05-03,2019-05-21,3873
F6390,2019-04-26,2019-05-15,11841
F6391,2019-05-20,2019-05-24,4804
F6392,2019-05-08,2019-06-01,3943
F6393,2019-04-30,2019-05-27,15898
F6394,2019-04-24,2019-05-15,14151
F6395,2019-05-27,2019-06-09,10577
F6396,2019-03-07,2019-04-03,4441
F6397,2019-04-01,2019-04-06,5177
F6398,2019-03-26,2019-04-01,4460
F6399,2019-04-21,2019-05-18,13727
F6400,2019-05-19,2019-06-03,14714
F6401,2019-05-19,2019-06-06,10588
F6402,2019-03-10,2019-03-21,7438
F6403,2019-02-24,2019-03-06,12677
F6404,2019-05-24,2019-06-06,14714
F6405,2019-05-29,2019-06-24,2754
F6406,2019-02-28,2019-03-21,6494
F6407,2019-03-14,2019-03-15,5607
F6408,2019-02-09,2019-03-01,25735
F6409,2019-04-12,2019-05-03,4823
F6410,2019-02-26,2019-03-21,2050
F6411,2019-02-16,2019-03-12,12127
F6412,2019-06-01,2019-06-12,13377
F6413,2019-04-10,2019-05-06,7229
F6414,2019-04-02,2019-04-24,6216
F6415,2019-06-06,2019-06-09,8456
F6416,2019-04-29,2019-05-18,15129
F6417,2019-02-26,2019-03-12,13817
F6418,2019-05-03,2019-05-06,6296
F6419,2019-03-04,2019-03-21,5170
F6420,2019-05-11,2019-05-24,3919
F6421,2019-03-06,2019-04-03,4823
F6422,2019-05-30,2019-06-24,10262
F6423,2019-05-28,2019-06-09,13882
F6424,2019-05-26,2019-06-06,13587
F6425,2019-02-13,2019-03-09,11848
F6426,2019-02-04,2019-03-06,11678
F6427,2019-04-25,2019-05-18,4823
F6428,2019-03-29,2019-04-15,3919
F6429,2019-05-24,2019-06-12,11982
F6430,2019-04-03,2019-05-01,10703
F6431,2019-05-12,2019-05-18,10844
F6432,2019-04-22,2019-05-15,10844
F6433,2019-06-03,2019-06-27,3175
F6434,2019-05-11,2019-06-01,9929
F6435,2019-02-17,2019-03-06,19225
F6436,2019-05-20,2019-05-24,2017
F6437,2019-03-07,2019-03-21,7832
F6438,2019-04-29,2019-05-01,9663
F6439,2019-06-03,2019-06-09,7005
F6440,2019-05-08,2019-05-12,3175
F6441,2019-03-23,2019-04-01,5006
F6442,2019-05-26,2019-06-15,9526
F6443,2019-05-20,2019-06-06,13292
F6444,2019-04-11,2019-05-09,6058
F6445,2019-06-07,2019-06-24,10493
F6446,2019-06-05,2019-06-09,10844
F6447,2019-03-19,2019-04-01,10953
F6448,2019-04-22,2019-05-21,10844
F6449,2019-05-12,2019-06-06,10539
F6450,2019-05-16,2019-06-15,13292
F6451,2019-05-15,2019-05-18,6741
F6452,2019-05-22,2019-06-06,14571
F6453,2019-04-12,2019-05-09,14781
F6454,2019-05-05,2019-05-18,3838
F6455,2019-06-04,2019-06-18,5201
F6456,2019-06-04,2019-06-09,8759
F6457,2019-04-21,2019-04-24,6195
F6458,2019-03-01,2019-03-15,3100
F6459,2019-04-29,2019-05-18,5975
F6460,2019-06-05,2019-06-09,10844
F6461,2019-05-05,2019-05-27,16079
F6462,2019-05-19,2019-05-27,3543
F6463,2019-04-08,2019-05-03,3841
F6464,2019-06-08,2019-06-15,10262
F6465,2019-05-14,2019-06-12,12692
F6466,2019-05-31,2019-06-01,3850
F6467,2019-04-19,2019-05-18,12373
F6468,2019-02-25,2019-03-21,3100
F6469,2019-04-19,2019-05-18,4878
F6470,2019-04-24,2019-05-09,15129
F6471,2019-02-21,2019-03-21,9845
F6472,2019-04-11,2019-05-01,4077
F6473,2019-05-15,2019-05-21,9315
F6474,2019-05-04,2019-05-09,14781
F6475,2019-03-04,2019-03-06,17327
F6476,2019-02-21,2019-03-09,9481
F6477,2019-03-18,2019-03-27,8938
F6478,2019-05-01,2019-05-09,14388
F6479,2019-03-17,2019-03-21,5704
F6480,2019-05-11,2019-06-09,3898
F6481,2019-03-24,2019-03-27,5678
F6482,2019-02-26,2019-03-09,6937
F6483,2019-03-05,2019-03-21,2754
F6484,2019-03-13,2019-03-15,2647
F6485,2019-05-19,2019-05-21,4226
F6486,2019-04-30,2019-05-18,4239
F6487,2019-05-29,2019-06-27,9165
F6488,2019-02-19,2019-03-01,18308
F6489,2019-03-10,2019-03-21,14486
F6490,2019-03-23,2019-04-09,4282
F6491,2019-06-22,2019-06-27,13587
F6492,2019-05-20,2019-06-03,13587
F6493,2019-03-06,2019-03-27,6645
F6494,2019-04-06,2019-04-15,4423
F6495,2019-03-15,2019-03-18,11518
F6496,2019-03-09,2019-03-24,13759
F6497,2019-05-20,2019-06-18,3625
F6498,2019-03-12,2019-03-15,4148
F6499,2019-04-03,2019-04-24,5613
F6500,2019-04-15,2019-05-06,14298
F6501,2019-02-27,2019-03-21,7832
F6502,2019-05-05,2019-05-21,6442
F6503,2019-03-30,2019-04-01,5678
F6504,2019-03-18,2019-04-01,7064
F6505,2019-04-22,2019-05-18,14151
F6506,2019-06-17,2019-06-24,3419
F6507,2019-02-19,2019-03-09,15554
F6508,2019-02-25,2019-03-18,13859
F6509,2019-03-13,2019-03-15,3847
F6510,2019-03-02,2019-03-09,7657
F6511,2019-04-15,2019-05-09,13547
F6512,2019-05-03,2019-05-27,7229
F6513,2019-05-20,2019-06-15,13376
F6514,2019-06-05,2019-06-18,2227
F6515,2019-06-05,2019-06-21,3971
F6516,2019-06-17,2019-06-27,6628
F6517,2019-04-11,2019-05-06,13584
F6518,2019-02-25,2019-03-21,4148
F6519,2019-05-25,2019-06-09,14571
F6520,2019-05-08,2019-05-21,3841
F6521,2019-03-22,2019-04-12,5198
F6522,2019-04-05,2019-04-24,3383
F6523,2019-06-04,2019-06-06,7202
F6524,2019-03-09,2019-04-03,5021
F6525,2019-04-13,2019-05-03,4239
F6526,2019-05-14,2019-05-27,15129
F6527,2019-02-04,2019-03-01,21520
F6528,2019-02-15,2019-03-03,7673
F6529,2019-06-07,2019-06-18,4823
F6530,2019-05-28,2019-06-01,15190
F6531,2019-04-22,2019-05-18,14781
F6532,2019-05-08,2019-05-18,4804
F6533,2019-05-13,2019-06-01,10262
F6534,2019-05-14,2019-05-15,7503
F6535,2019-05-23,2019-06-15,8016
F6536,2019-05-16,2019-06-09,4049
F6537,2019-02-12,2019-03-03,12389
F6538,2019-04-28,2019-05-12,3597
F6539,2019-05-03,2019-05-15,13727
F6540,2019-04-15,2019-05-01,5678
F6541,2019-04-10,2019-05-09,7670
F6542,2019-04-25,2019-05-18,10844
F6543,2019-03-20,2019-04-01,7064
F6544,2019-05-15,2019-06-03,8930
F6545,2019-03-29,2019-04-01,4282
F6546,2019-06-13,2019-06-21,4823
F6547,2019-04-22,2019-05-09,12373
F6548,2019-03-05,2019-03-09,11087
F6549,2019-05-18,2019-06-03,16079
F6550,2019-06-11,2019-06-12,5601
F6551,2019-05-16,2019-06-09,2753
F6552,2019-06-23,2019-06-27,12898
F6553,2019-02-22,2019-03-06,15603
F6554,2019-03-15,2019-04-12,4174
F6555,2019-03-06,2019-03-24,6144
F6556,2019-04-29,2019-05-06,14781
F6557,2019-05-18,2019-06-15,6195
F6558,2019-04-22,2019-05-06,8586
F6559,2019-02-08,2019-03-01,11934
F6560,2019-04-25,2019-05-15,14424
F6561,2019-06-20,2019-06-24,18581
F6562,2019-04-12,2019-05-12,13941
F6563,2019-04-22,2019-05-06,7229
F6564,2019-04-23,2019-05-15,3873
F6565,2019-06-10,2019-06-12,14714
F6566,2019-03-04,2019-03-24,11245
F6567,2019-05-12,2019-05-27,6104
F6568,2019-03-03,2019-03-06,7094
F6569,2019-03-09,2019-03-24,10031
F6570,2019-05-13,2019-05-18,13941
F6571,2019-06-07,2019-06-24,7198
F6572,2019-03-10,2019-03-24,3873
F6573,2019-03-09,2019-03-12,5747
F6574,2019-05-25,2019-06-15,3100
F6575,2019-05-05,2019-05-06,8996
F6576,2019-05-01,2019-05-15,9103
F6577,2019-02-08,2019-03-01,31825
F6578,2019-05-10,2019-05-15,14781
F6579,2019-04-19,2019-05-18,7229
F6580,2019-02-10,2019-03-01,10067
F6581,2019-03-18,2019-04-09,10909
F6582,2019-04-12,2019-04-27,4804
F6583,2019-05-17,2019-06-01,4050
F6584,2019-04-27,2019-05-15,14151
F6585,2019-05-19,2019-06-01,3841
F6586,2019-04-21,2019-05-09,14781
F6587,2019-06-02,2019-06-09,9870
F6588,2019-04-27,2019-05-27,8907
F6589,2019-02-10,2019-03-01,26890
F6590,2019-03-16,2019-04-15,6195
F6591,2019-03-14,2019-03-21,7832
F6592,2019-02-26,2019-03-21,11269
F6593,2019-03-07,2019-03-24,5613
F6594,2019-04-29,2019-05-01,4284
F6595,2019-04-09,2019-05-06,4668
F6596,2019-02-19,2019-03-03,15197
F6597,2019-05-19,2019-06-12,9899
F6598,2019-06-01,2019-06-27,3948
F6599,2019-03-02,2019-03-15,10405
F6600,2019-05-27,2019-06-09,15419
F6601,2019-02-14,2019-03-03,15135
F6602,2019-03-10,2019-03-21,13369
F6603,2019-06-17,2019-06-27,18804
F6604,2019-04-11,2019-05-09,6751
F6605,2019-04-09,2019-05-09,10203
F6606,2019-02-21,2019-03-01,27992
F6607,2019-06-10,2019-06-12,12488
F6608,2019-04-06,2019-04-12,5198
F6609,2019-04-18,2019-05-01,7229
F6610,2019-05-19,2019-06-12,12723
F6611,2019-02-28,2019-03-06,13169
F6612,2019-05-07,2019-05-15,8366
F6613,2019-05-04,2019-05-09,7670
F6614,2019-03-30,2019-04-01,7229
F6615,2019-05-24,2019-06-01,4668
F6616,2019-02-10,2019-03-09,8327
F6617,2019-05-07,2019-05-21,12898
F6618,2019-04-16,2019-05-06,4226
F6619,2019-06-20,2019-06-27,10262
F6620,2019-06-05,2019-06-24,10678
F6621,2019-03-10,2019-03-21,8052
F6622,2019-03-01,2019-03-24,3898
F6623,2019-05-17,2019-06-12,3807
F6624,2019-05-25,2019-06-03,6838
F6625,2019-05-27,2019-06-24,13014
F6626,2019-03-17,2019-04-12,5224
F6627,2019-05-16,2019-06-06,13377
F6628,2019-05-03,2019-05-21,6633
F6629,2019-04-26,2019-05-24,5192
F6630,2019-03-25,2019-04-18,4591
F6631,2019-04-30,2019-05-12,4880
F6632,2019-04-01,2019-04-27,7229
F6633,2019-04-11,2019-05-09,12373
F6634,2019-04-15,2019-04-27,6094
F6635,2019-06-04,2019-06-12,10262
F6636,2019-03-19,2019-04-09,15439
F6637,2019-05-05,2019-05-06,4077
F6638,2019-05-09,2019-05-18,4632
F6639,2019-06-05,2019-06-06,12692
F6640,2019-04-23,2019-04-24,3480
F6641,2019-04-21,2019-05-18,19360
F6642,2019-02-22,2019-03-15,9134
F6643,2019-06-04,2019-06-24,13587
F6644,2019-04-18,2019-05-09,15554
F6645,2019-02-17,2019-03-09,7229
F6646,2019-03-02,2019-03-06,7514
F6647,2019-05-24,2019-06-06,13587
F6648,2019-05-28,2019-06-09,7229
F6649,2019-05-30,2019-06-01,10262
F6650,2019-02-10,2019-03-03,14871
F6651,2019-05-14,2019-05-27,10529
F6652,2019-06-10,2019-06-12,6442
F6653,2019-05-18,2019-05-21,5170
F6654,2019-04-17,2019-05-15,6442
F6655,2019-04-30,2019-05-27,3419
F6656,2019-02-14,2019-03-06,17261
F6657,2019-06-16,2019-06-24,3543
F6658,2019-05-01,2019-05-12,3383
F6659,2019-05-30,2019-06-24,9181
F6660,2019-02-15,2019-03-12,11087
F6661,2019-03-24,2019-04-18,7229
F6662,2019-02-08,2019-03-09,11249
F6663,2019-02-22,2019-03-06,16736
F6664,2019-05-26,2019-06-24,10262
F6665,2019-05-26,2019-06-01,10262
F6666,2019-05-13,2019-05-15,5678
F6667,2019-03-01,2019-03-21,8307
F6668,2019-04-21,2019-05-18,7690
F6669,2019-04-27,2019-05-18,16704
F6670,2019-02-17,2019-03-09,10315
F6671,2019-04-28,2019-05-27,15129
F6672,2019-02-23,2019-03-24,12173
F6673,2019-03-12,2019-04-03,4227
F6674,2019-05-15,2019-06-12,3943
F6675,2019-05-23,2019-06-01,7229
F6676,2019-05-13,2019-05-15,8610
F6677,2019-02-14,2019-03-09,7303
F6678,2019-03-08,2019-03-18,10972
F6679,2019-04-23,2019-05-18,7670
F6680,2019-05-13,2019-05-15,8372
F6681,2019-05-19,2019-06-01,6628
F6682,2019-06-04,2019-06-09,10262
F6683,2019-04-26,2019-05-24,14178
F6684,2019-03-06,2019-03-27,8518
F6685,2019-06-08,2019-06-24,13376
F6686,2019-05-25,2019-06-12,8452
F6687,2019-06-08,2019-06-24,18371
F6688,2019-03-17,2019-04-03,1965
F6689,2019-05-16,2019-06-01,10368
F6690,2019-04-11,2019-05-06,11467
F6691,2019-05-04,2019-05-09,14781
F6692,2019-02-27,2019-03-06,9535
F6693,2019-03-24,2019-04-03,2050
F6694,2019-05-18,2019-06-12,10368
F6695,2019-03-08,2019-03-24,10031
F6696,2019-04-02,2019-04-21,4491
F6697,2019-04-18,2019-05-15,7229
F6698,2019-02-13,2019-03-03,11401
F6699,2019-06-16,2019-06-27,3597
F6700,2019-06-05,2019-06-12,7927
F6701,2019-04-04,2019-05-01,4174
F6702,2019-04-30,2019-05-01,10203
F6703,2019-04-27,2019-05-09,8610
F6704,2019-06-05,2019-06-12,5769
F6705,2019-04-05,2019-05-01,5644
F6706,2019-05-20,2019-06-03,5769
F6707,2019-05-11,2019-05-15,7229
F6708,2019-05-30,2019-06-09,4226
F6709,2019-02-24,2019-03-09,4588
F6710,2019-04-27,2019-05-21,4995
F6711,2019-03-23,2019-04-01,5406
F6712,2019-06-18,2019-06-24,3873
F6713,2019-02-19,2019-03-06,17024
F6714,2019-05-11,2019-06-09,5158
F6715,2019-04-12,2019-05-01,8040
F6716,2019-04-23,2019-05-18,10844
F6717,2019-04-25,2019-05-12,4667
F6718,2019-03-18,2019-04-03,5678
F6719,2019-05-03,2019-05-12,12513
F6720,2019-06-17,2019-06-27,8016
F6721,2019-05-02,2019-06-01,3543
F6722,2019-02-24,2019-03-21,5963
F6723,2019-04-21,2019-05-18,14781
F6724,2019-05-03,2019-05-18,12373
F6725,2019-05-09,2019-06-01,3210
F6726,2019-02-26,2019-03-15,9134
F6727,2019-05-07,2019-06-06,10919
F6728,2019-04-14,2019-05-01,4575
F6729,2019-06-03,2019-06-15,5601
F6730,2019-05-03,2019-05-18,14151
F6731,2019-05-05,2019-05-06,10151
F6732,2019-03-28,2019-04-18,5403
F6733,2019-04-29,2019-05-27,6147
F6734,2019-06-24,2019-06-27,4804
F6735,2019-03-09,2019-03-27,8371
F6736,2019-05-18,2019-06-09,13014
F6737,2019-04-25,2019-05-24,3383
F6738,2019-02-19,2019-03-06,7298
F6739,2019-03-24,2019-04-03,4544
F6740,2019-02-13,2019-03-06,15147
F6741,2019-02-14,2019-03-09,10782
F6742,2019-05-05,2019-05-15,6027
F6743,2019-05-30,2019-06-06,10919
F6744,2019-03-24,2019-03-27,6681
F6745,2019-05-28,2019-06-24,3943
F6746,2019-05-14,2019-05-27,12898
F6747,2019-06-04,2019-06-06,6628
F6748,2019-03-21,2019-04-03,5022
F6749,2019-05-31,2019-06-03,12698
F6750,2019-05-27,2019-06-09,10794
F6751,2019-05-17,2019-06-09,6416
F6752,2019-02-16,2019-03-09,4622
F6753,2019-05-20,2019-05-27,3943
F6754,2019-05-28,2019-06-06,4508
F6755,2019-05-30,2019-06-12,8452
F6756,2019-04-13,2019-05-12,13437
F6757,2019-04-27,2019-05-18,11982
F6758,2019-05-07,2019-05-24,10844
F6759,2019-04-13,2019-05-09,15129
F6760,2019-05-31,2019-06-27,14714
F6761,2019-06-11,2019-06-27,6093
F6762,2019-03-15,2019-04-06,5307
F6763,2019-04-26,2019-05-15,10188
F6764,2019-05-28,2019-06-06,14571
F6765,2019-03-10,2019-03-27,10976
F6766,2019-05-03,2019-05-24,10844
F6767,2019-03-14,2019-04-09,4488
F6768,2019-05-07,2019-05-24,8582
F6769,2019-05-31,2019-06-24,10262
F6770,2019-04-20,2019-05-06,8662
F6771,2019-02-28,2019-03-24,4777
F6772,2019-03-20,2019-03-27,2071
F6773,2019-02-17,2019-03-12,11087
F6774,2019-03-28,2019-04-18,5228
F6775,2019-03-27,2019-04-01,12996
F6776,2019-02-24,2019-03-06,16736
F6777,2019-04-05,2019-05-01,13941
F6778,2019-03-10,2019-03-15,9166
F6779,2019-02-27,2019-03-03,12677
F6780,2019-03-02,2019-03-24,4405
F6781,2019-05-01,2019-05-06,12121
F6782,2019-05-14,2019-06-06,6121
F6783,2019-04-27,2019-05-18,14388
F6784,2019-03-23,2019-04-01,11467
F6785,2019-03-11,2019-03-12,13817
F6786,2019-04-28,2019-05-06,3100
F6787,2019-04-24,2019-05-21,8266
F6788,2019-03-14,2019-03-24,13759
F6789,2019-05-13,2019-06-09,3943
F6790,2019-03-14,2019-03-27,12327
F6791,2019-05-20,2019-06-12,4049
F6792,2019-05-20,2019-06-01,3573
F6793,2019-05-07,2019-05-15,4409
F6794,2019-03-17,2019-03-27,6565
F6795,2019-03-24,2019-04-15,4174
F6796,2019-04-30,2019-05-24,4030
F6797,2019-03-12,2019-03-21,4082
F6798,2019-05-16,2019-05-24,6117
F6799,2019-03-11,2019-03-21,6163
F6800,2019-02-26,2019-03-27,6540
F6801,2019-05-07,2019-05-12,4649
F6802,2019-05-20,2019-06-09,10262
F6803,2019-03-20,2019-04-06,5613
F6804,2019-02-27,2019-03-24,6144
F6805,2019-04-25,2019-05-12,13067
F6806,2019-02-27,2019-03-03,7608
F6807,2019-05-31,2019-06-09,7198
F6808,2019-05-04,2019-05-15,13941
F6809,2019-06-05,2019-06-09,10368
F6810,2019-06-11,2019-06-27,3543
F6811,2019-03-13,2019-03-27,4462
F6812,2019-02-25,2019-03-24,8005
F6813,2019-03-02,2019-04-01,7064
F6814,2019-04-02,2019-05-01,12121
F6815,2019-04-24,2019-05-09,8918
F6816,2019-04-13,2019-05-12,8891
F6817,2019-04-25,2019-05-01,10203
F6818,2019-04-26,2019-05-15,8073
F6819,2019-02-03,2019-03-03,11237
F6820,2019-06-01,2019-06-12,13376
F6821,2019-06-01,2019-06-09,6513
F6822,2019-05-16,2019-05-24,13731
F6823,2019-03-30,2019-04-01,7064
F6824,2019-02-22,2019-03-06,16736
F6825,2019-05-01,2019-05-15,8586
F6826,2019-05-21,2019-06-15,11789
F6827,2019-05-08,2019-05-24,5224
F6828,2019-04-28,2019-05-15,6834
F6829,2019-05-29,2019-06-15,6316
F6830,2019-02-21,2019-03-21,11869
F6831,2019-02-19,2019-03-06,4384
F6832,2019-04-12,2019-04-21,5644
F6833,2019-02-23,2019-03-09,19681
F6834,2019-06-02,2019-06-06,13377
F6835,2019-02-25,2019-03-09,10090
F6836,2019-02-12,2019-03-06,20845
F6837,2019-06-11,2019-06-24,4878
F6838,2019-05-29,2019-06-01,2227
F6839,2019-04-27,2019-05-18,6442
F6840,2019-05-09,2019-05-27,3257
F6841,2019-05-17,2019-06-15,7229
F6842,2019-04-09,2019-05-01,15164
F6843,2019-03-09,2019-03-24,10067
F6844,2019-03-07,2019-03-15,5674
F6845,2019-02-21,2019-03-01,20800
F6846,2019-05-15,2019-05-18,7144
F6847,2019-04-27,2019-05-27,6094
F6848,2019-05-13,2019-05-18,4050
F6849,2019-06-13,2019-06-24,3859
F6850,2019-03-02,2019-03-21,11664
F6851,2019-02-17,2019-03-06,7731
F6852,2019-05-28,2019-06-12,12692
F6853,2019-05-07,2019-05-18,11307
F6854,2019-06-07,2019-06-09,8586
F6855,2019-02-27,2019-03-21,5746
F6856,2019-02-25,2019-03-21,13378
